Step    Time(ps)    SystemEnergy(eV)    KineticEnergy(eV)    PotentialEnergy(eV)    Temperature(K)
6092      60.920    -28.283617879617     13.514083343910     -41.797701223527     121.006542887770
6094      60.940    -28.332310196125     13.553112339130     -41.885422535255     121.356012671526
6096      60.960    -28.398057796851     13.589984780924     -41.988042577775     121.686172446026
6098      60.980    -28.474541745094     13.578787438657     -42.053329183751     121.585910249709
6100      61.000    -28.538843347900     13.508969945386     -42.047813293285     120.960756972282
6102      61.020    -28.572559185267     13.427872993001     -42.000432178268     120.234606215542
6104      61.040    -28.576481630627     13.374444265674     -41.950925896301     119.756199695459
6106      61.060    -28.562881618260     13.355056479681     -41.917938097940     119.582599392898
6108      61.080    -28.544466244226     13.352972352609     -41.897438596835     119.563937896929
6110      61.100    -28.524401812094     13.338226256061     -41.862628068155     119.431899776478
6112      61.120    -28.495273655887     13.304153716698     -41.799427372585     119.126810626822
6114      61.140    -28.452892266698     13.287407900995     -41.740300167694     118.976866807884
6116      61.160    -28.409347592121     13.313057609396     -41.722405201517     119.206537031210
6118      61.180    -28.378372560860     13.349344129544     -41.727716690404     119.531450400829
6120      61.200    -28.359755507149     13.368274707561     -41.728030214711     119.700956814429
6122      61.220    -28.347179184720     13.377431836832     -41.724611021552     119.782950726082
6124      61.240    -28.338564710417     13.389942951397     -41.728507661813     119.894976579608
6126      61.260    -28.335675610931     13.406395266276     -41.742070877208     120.042292360885
6128      61.280    -28.339016029270     13.418285764363     -41.757301793632     120.148761148299
6130      61.300    -28.345955637120     13.427651509955     -41.773607147075     120.232623032739
6132      61.320    -28.358217512946     13.453796867273     -41.812014380219     120.466731349310
6134      61.340    -28.383601771206     13.494114520215     -41.877716291421     120.827739911686
6136      61.360    -28.424264413964     13.515772303839     -41.940036717802     121.021666015013
6138      61.380    -28.469156027716     13.491612936433     -41.960768964150     120.805340463834
6140      61.400    -28.498777765924     13.418494302085     -41.917272068009     120.150628417294
6142      61.420    -28.495247770889     13.319859232735     -41.815107003624     119.267439491654
6144      61.440    -28.452439901703     13.238654843275     -41.691094744978     118.540326731892
6146      61.460    -28.382843428321     13.219048145010     -41.601891573331     118.364766265513
6148      61.480    -28.313882046724     13.264743989499     -41.578626036222     118.773931728330
6150      61.500    -28.266083611048     13.326121340847     -41.592204951896     119.323511075243
6152      61.520    -28.241022513814     13.370038992967     -41.611061506781     119.716754414030
6154      61.540    -28.231170374343     13.386538280076     -41.617708654419     119.864490789654
6156      61.560    -28.223670089067     13.378658663671     -41.602328752738     119.793935864383
6158      61.580    -28.214267581204     13.391110524367     -41.605378105572     119.905431152451
6160      61.600    -28.215058685607     13.433448447808     -41.648507133415     120.284529432240
6162      61.620    -28.231694861265     13.452020339109     -41.683715200374     120.450824126746
6164      61.640    -28.249214776738     13.422137061253     -41.671351837991     120.183246071210
6166      61.660    -28.252575021805     13.385499894958     -41.638074916763     119.855192978619
6168      61.680    -28.244264162268     13.380133445280     -41.624397607549     119.807141216128
6170      61.700    -28.237818916571     13.413956777353     -41.651775693925     120.109998937141
6172      61.720    -28.248944980237     13.481186683085     -41.730131663322     120.711982679892
6174      61.740    -28.288926053554     13.560522962247     -41.849449015801     121.422368180906
6176      61.760    -28.360090064739     13.630320020613     -41.990410085352     122.047338482008
6178      61.780    -28.457241073999     13.672742578707     -42.129983652706     122.427194589508
6180      61.800    -28.566640862619     13.666208070990     -42.232848933610     122.368683910824
6182      61.820    -28.667584644429     13.613241995762     -42.280826640191     121.894420026949
6184      61.840    -28.744936641956     13.548639289954     -42.293575931909     121.315960512370
6186      61.860    -28.798615974843     13.506962563267     -42.305578538110     120.942782658804
6188      61.880    -28.839349635069     13.487215059586     -42.326564694655     120.765961405723
6190      61.900    -28.871496923174     13.451096684638     -42.322593607812     120.442553626154
6192      61.920    -28.884562441031     13.379578917274     -42.264141358305     119.802175913246
6194      61.940    -28.866735430579     13.305692739164     -42.172428169742     119.140591198041
6196      61.960    -28.823771221531     13.279384088234     -42.103155309765     118.905020733066
6198      61.980    -28.776835436512     13.303259942247     -42.080095378759     119.118807675108
6200      62.000    -28.741585574872     13.339825707165     -42.081411282037     119.446221432160
6202      62.020    -28.720018887503     13.362617648199     -42.082636535702     119.650302901848
6204      62.040    -28.704845480066     13.358763991024     -42.063609471090     119.615796844696
6206      62.060    -28.684935563458     13.339610953548     -42.024546517006     119.444298505385
6208      62.080    -28.659488633926     13.346030511530     -42.005519145456     119.501779911891
6210      62.100    -28.641099702107     13.378155021316     -42.019254723423     119.789426197049
6212      62.120    -28.634100567795     13.393593494609     -42.027694062404     119.927663932686
6214      62.140    -28.630186284979     13.389119044203     -42.019305329182     119.887599226768
6216      62.160    -28.624651101176     13.388514464202     -42.013165565378     119.882185752986
6218      62.180    -28.620374036990     13.394745778680     -42.015119815671     119.937981607094
6220      62.200    -28.618010190848     13.382820235746     -42.000830426595     119.831199024377
6222      62.220    -28.606001851657     13.326495905024     -41.932497756681     119.326864962816
6224      62.240    -28.566690014210     13.246230740059     -41.812920754269     118.608162119303
6226      62.260    -28.497965901517     13.205791953197     -41.703757854713     118.246068910886
6228      62.280    -28.421166967313     13.228802664732     -41.649969632045     118.452109274953
6230      62.300    -28.357076074690     13.273507409479     -41.630583484168     118.852400325029
6232      62.320    -28.309416017990     13.307917503746     -41.617333521736     119.160511977278
6234      62.340    -28.275212215839     13.334283390330     -41.609495606169     119.396594936400
6236      62.360    -28.249775964010     13.334388167073     -41.584164131084     119.397533118532
6238      62.380    -28.219160501343     13.300356122872     -41.519516624215     119.092806566876
6240      62.400    -28.174762104404     13.274632385953     -41.449394490357     118.862473484298
6242      62.420    -28.123667238414     13.282268805392     -41.405936043807     118.930850798018
6244      62.440    -28.078878139121     13.318158054271     -41.397036193392     119.252206958337
6246      62.460    -28.050435938346     13.368788175437     -41.419224113783     119.705554460527
6248      62.480    -28.042634827071     13.420873412958     -41.463508240030     120.171931229673
6250      62.500    -28.055429102649     13.469459800981     -41.524888903631     120.606978927432
6252      62.520    -28.087329664394     13.507465065367     -41.594794729761     120.947282116173
6254      62.540    -28.131719233620     13.517969080364     -41.649688313984     121.041336186200
6256      62.560    -28.177150698807     13.500109095640     -41.677259794447     120.881415979074
6258      62.580    -28.213202936507     13.462631585402     -41.675834521910     120.545838357237
6260      62.600    -28.232701791198     13.417359099893     -41.650060891091     120.140463695858
6262      62.620    -28.234998263224     13.384743880639     -41.619742143864     119.848423545816
6264      62.640    -28.226401060685     13.371439947447     -41.597841008132     119.729298709784
6266      62.660    -28.213600926848     13.380051949131     -41.593652875979     119.806411490919
6268      62.680    -28.208940299849     13.434068800355     -41.643009100203     120.290084135073
6270      62.700    -28.231202538397     13.516880585529     -41.748083123926     121.031589687414
6272      62.720    -28.284396007969     13.570952716702     -41.855348724670     121.515757314123
6274      62.740    -28.353800457038     13.581491572692     -41.935292029730     121.610123354120
6276      62.760    -28.425153700618     13.567933025290     -41.993086725908     121.488718675319
6278      62.780    -28.488978033028     13.526363947660     -42.015341980687     121.116504722878
6280      62.800    -28.531482463052     13.447573120732     -41.979055583784     120.411003259321
6282      62.820    -28.539784731517     13.362663090950     -41.902447822466     119.650709801081
6284      62.840    -28.517854943708     13.328887120614     -41.846742064322     119.348276162117
6286      62.860    -28.491457600251     13.379519550314     -41.870977150565     119.801644335156
6288      62.880    -28.493519653971     13.495224699469     -41.988744353440     120.837680575079
6290      62.900    -28.545079637684     13.627813309937     -42.172892947621     122.024893127397
6292      62.920    -28.648069307919     13.728326277369     -42.376395585288     122.924896952654
6294      62.940    -28.784068422131     13.752487817790     -42.536556239921     123.141241961248
6296      62.960    -28.920105249547     13.694954754842     -42.615060004390     122.626084782485
6298      62.980    -29.027282879970     13.595975704519     -42.623258584489     121.739815814541
6300      63.000    -29.094753570637     13.502519893577     -42.597273464213     120.903002520796
6302      63.020    -29.127486930275     13.434496462135     -42.561983392410     120.293913464247
6304      63.040    -29.135570940719     13.394827664516     -42.530398605235     119.938714821594
6306      63.060    -29.131175483962     13.387070449847     -42.518245933809     119.869255894514
6308      63.080    -29.126827247663     13.401451104520     -42.528278352182     119.998021809461
6310      63.100    -29.128615335220     13.412369709231     -42.540985044452     120.095788159993
6312      63.120    -29.132761191028     13.396916033180     -42.529677224208     119.957414297240
6314      63.140    -29.126482336580     13.338899571103     -42.465381907683     119.437928711137
6316      63.160    -29.091985588907     13.245058545663     -42.337044134570     118.597666165720
6318      63.180    -29.018965313988     13.158224377700     -42.177189691688     117.820143769096
6320      63.200    -28.915833020206     13.125646475985     -42.041479496191     117.528437764271
6322      63.220    -28.807691297589     13.169808952976     -41.977500250565     117.923873291054
6324      63.240    -28.725181690801     13.270407713689     -41.995589404490     118.824645318489
6326      63.260    -28.683823587725     13.358943457251     -42.042767044976     119.617403804424
6328      63.280    -28.671130450791     13.382400250650     -42.053530701441     119.827438433052
6330      63.300    -28.660360339291     13.349190447620     -42.009550786912     119.530074316501
6332      63.320    -28.633896790145     13.313952186280     -41.947848976425     119.214547167995
6334      63.340    -28.598793984951     13.333821279144     -41.932615264095     119.392457143580
6336      63.360    -28.578986823850     13.401765061986     -41.980751885837     120.000833018083
6338      63.380    -28.586265216664     13.450854772831     -42.037119989495     120.440387522043
6340      63.400    -28.606389810995     13.438296907494     -42.044686718489     120.327943057123
6342      63.420    -28.615490693987     13.380189020285     -41.995679714272     119.807638840647
6344      63.440    -28.599460241874     13.319345959472     -41.918806201346     119.262843588143
6346      63.460    -28.562482913056     13.303677860635     -41.866160773691     119.122549760909
6348      63.480    -28.527167091563     13.354935459616     -41.882102551179     119.581515766341
6350      63.500    -28.517420017351     13.432676747861     -41.950096765212     120.277619548650
6352      63.520    -28.535926901052     13.472709246615     -42.008636147667     120.636074810034
6354      63.540    -28.563573917263     13.452320192813     -42.015894110076     120.453509048776
6356      63.560    -28.578193692834     13.396142314393     -41.974336007227     119.950486336741
6358      63.580    -28.569830039808     13.338866693528     -41.908696733336     119.437634321829
6360      63.600    -28.539836810187     13.292936019046     -41.832772829232     119.026366166218
6362      63.620    -28.492420813265     13.256741737354     -41.749162550619     118.702278709571
6364      63.640    -28.431233690194     13.233347258222     -41.664580948416     118.492802049528
6366      63.660    -28.363068847727     13.239788516803     -41.602857364530     118.550477765514
6368      63.680    -28.302000360543     13.286430331882     -41.588430692425     118.968113549835
6370      63.700    -28.262894402132     13.360200012195     -41.623094414327     119.628655131341
6372      63.720    -28.254964412781     13.441148689742     -41.696113102523     120.353478219377
6374      63.740    -28.278094366533     13.502016209003     -41.780110575535     120.898492475426
6376      63.760    -28.321459756037     13.528737111025     -41.850196867062     121.137754280635
6378      63.780    -28.372994252590     13.541673813491     -41.914668066081     121.253590893586
6380      63.800    -28.431510237124     13.563855612463     -41.995365849586     121.452209086203
6382      63.820    -28.498758731177     13.563679597345     -42.062438328522     121.450633028076
6384      63.840    -28.558478073734     13.499922108609     -42.058400182343     120.879741677265
6386      63.860    -28.587349503910     13.405319709107     -41.992669213017     120.032661707333
6388      63.880    -28.580553998994     13.335758611852     -41.916312610845     119.409804227167
6390      63.900    -28.550033830286     13.305214480258     -41.855248310544     119.136308816818
6392      63.920    -28.510868620694     13.314981038485     -41.825849659179     119.223759620317
6394      63.940    -28.480915941982     13.367316778997     -41.848232720979     119.692379419947
6396      63.960    -28.474364340741     13.429863772200     -41.904228112941     120.252431864708
6398      63.980    -28.490303539860     13.466476733320     -41.956780273180     120.580268221589
6400      64.000    -28.517421296365     13.471323270801     -41.988744567166     120.623664634844
6402      64.020    -28.543802546757     13.450474772520     -41.994277319277     120.436984958750
6404      64.040    -28.559586149260     13.409823097962     -41.969409247222     120.072985531209
6406      64.060    -28.557585308957     13.361358861150     -41.918944170107     119.639031588417
6408      64.080    -28.536964990048     13.327897171029     -41.864862161076     119.339412047994
6410      64.100    -28.506609088574     13.325191924555     -41.831801013129     119.315188982682
6412      64.120    -28.477884711809     13.334692055490     -41.812576767298     119.400254167805
6414      64.140    -28.451029183506     13.317675851680     -41.768705035186     119.247889264934
6416      64.160    -28.412148967350     13.262325940119     -41.674474907469     118.752280256414
6418      64.180    -28.349393937322     13.207751533349     -41.557145470671     118.263615200466
6420      64.200    -28.269040725417     13.199837110594     -41.468877836011     118.192748615423
6422      64.220    -28.191871046050     13.252931404570     -41.444802450620     118.668160583638
6424      64.240    -28.141957343820     13.359888512035     -41.501845855855     119.625865925702
6426      64.260    -28.139286462800     13.497916766792     -41.637203229592     120.861785632864
6428      64.280    -28.192579491816     13.618275438750     -41.810854930566     121.939490012034
6430      64.300    -28.286187114431     13.658142054476     -41.944329168907     122.296459939099
6432      64.320    -28.385620583614     13.616218571687     -42.001839155301     121.921072605088
6434      64.340    -28.463745411396     13.538556851177     -42.002302262573     121.225681280754
6436      64.360    -28.509948289486     13.455089588088     -41.965037877573     120.478306509292
6438      64.380    -28.523192117962     13.380167222634     -41.903359340596     119.807443662151
6440      64.400    -28.508560718892     13.324155111708     -41.832715830600     119.305905249927
6442      64.420    -28.473147872073     13.284027114470     -41.757174986543     118.946594884942
6444      64.440    -28.422960040452     13.261282420601     -41.684242461054     118.742936471412
6446      64.460    -28.366180459888     13.264704594796     -41.630885054684     118.773578983963
6448      64.480    -28.313888562521     13.295593413307     -41.609481975827     119.050160757712
6450      64.500    -28.276411650798     13.338321775065     -41.614733425864     119.432755063821
6452      64.520    -28.254387409316     13.361650942062     -41.616038351378     119.641646912042
6454      64.540    -28.238192617325     13.364389846493     -41.602582463817     119.666171354286
6456      64.560    -28.224044258850     13.378730742776     -41.602775001626     119.794581268376
6458      64.580    -28.218235631505     13.407434497392     -41.625670128897     120.051597747081
6460      64.600    -28.223053832187     13.422880069995     -41.645933902182     120.189899050692
6462      64.620    -28.230919890270     13.418871104707     -41.649790994976     120.154002348137
6464      64.640    -28.237311532491     13.426689876293     -41.664001408784     120.224012462422
6466      64.660    -28.251069275258     13.469141880169     -41.720211155426     120.604132230582
6468      64.680    -28.284263922533     13.523771540002     -41.808035462535     121.093292028354
6470      64.700    -28.337556829982     13.556433287011     -41.893990116994     121.385748792879
6472      64.720    -28.400043162800     13.551685902886     -41.951729065686     121.343240209340
6474      64.740    -28.456587711924     13.515331449561     -41.971919161485     121.017718558817
6476      64.760    -28.497150021890     13.473237902666     -41.970387924556     120.640808452664
6478      64.780    -28.522378782671     13.451942655385     -41.974321438056     120.450128538401
6480      64.800    -28.543049493923     13.467868979767     -42.010918473690     120.592734544693
6482      64.820    -28.574352620126     13.504675751224     -42.079028371350     120.922306299992
6484      64.840    -28.618094669985     13.505881541152     -42.123976211137     120.933103071548
6486      64.860    -28.654820614385     13.445395691319     -42.100216305704     120.391506324238
6488      64.880    -28.662966495852     13.362029987657     -42.024996483509     119.645040926705
6490      64.900    -28.640443979676     13.308067322155     -41.948511301831     119.161853467282
6492      64.920    -28.600371303989     13.295832631392     -41.896203935381     119.052302741951
6494      64.940    -28.559863672939     13.330889716468     -41.890753389408     119.366207618872
6496      64.960    -28.538899330386     13.406599731659     -41.945499062045     120.044123165716
6498      64.980    -28.549512618419     13.481141779693     -42.030654398113     120.711580610140
6500      65.000    -28.586357940943     13.516618893910     -42.102976834853     121.029246472760
6502      65.020    -28.632357095228     13.504086594710     -42.136443689938     120.917030929756
6504      65.040    -28.668928647886     13.451628543283     -42.120557191168     120.447315945151
6506      65.060    -28.681344983692     13.376530111301     -42.057875094993     119.774876579555
6508      65.080    -28.663521586780     13.304890402867     -41.968411989647     119.133406993313
6510      65.100    -28.618802880223     13.253994575762     -41.872797455985     118.677680331824
6512      65.120    -28.556678388929     13.235998508636     -41.792676897565     118.516541628363
6514      65.140    -28.491719297468     13.254426886154     -41.746146183622     118.681551285160
6516      65.160    -28.436587266812     13.286048088867     -41.722635355680     118.964690905134
6518      65.180    -28.392652591184     13.303273330796     -41.695925921981     119.118927557609
6520      65.200    -28.353065859558     13.310426803198     -41.663492662755     119.182980512066
6522      65.220    -28.318138223552     13.349355882266     -41.667494105818     119.531555635957
6524      65.240    -28.305903110191     13.449245785550     -41.755148895741     120.425980478405
6526      65.260    -28.339006878565     13.577000314364     -41.916007192929     121.569908148274
6528      65.280    -28.420673636155     13.659362353840     -42.080035989995     122.307386629694
6530      65.300    -28.525157327430     13.648428235027     -42.173585562458     122.209481364246
6532      65.320    -28.616053361086     13.571241818950     -42.187295180036     121.518345966472
6534      65.340    -28.674910927743     13.495668001989     -42.170578929732     120.841649953100
6536      65.360    -28.707720441007     13.457764061636     -42.165484502642     120.502254030541
6538      65.380    -28.729198169497     13.446213555029     -42.175411724526     120.398829563083
6540      65.400    -28.746196153720     13.429035782952     -42.175231936671     120.245017960716
6542      65.420    -28.753517264372     13.391190836311     -42.144708100684     119.906150274158
6544      65.440    -28.744620193954     13.353472516961     -42.098092710915     119.568416421854
6546      65.460    -28.723317699805     13.342810735443     -42.066128435249     119.472949693578
6548      65.480    -28.701190275183     13.355434652131     -42.056624927314     119.585985589335
6550      65.500    -28.684062902556     13.364677045493     -42.048739948049     119.668742964752
6552      65.520    -28.668838676787     13.365473927498     -42.034312604285     119.675878331171
6554      65.540    -28.654846464780     13.378878946605     -42.033725411384     119.795908301255
6556      65.560    -28.648844351946     13.408768774151     -42.057613126097     120.063545003415
6558      65.580    -28.654844924067     13.431093776172     -42.085938700239     120.263445451399
6560      65.600    -28.666923501218     13.427418166715     -42.094341667932     120.230533652489
6562      65.620    -28.675117466183     13.404892147869     -42.080009614052     120.028833278431
6564      65.640    -28.673730863886     13.375805262352     -42.049536126238     119.768386204800
6566      65.660    -28.659959845937     13.343367433518     -42.003327279455     119.477934427481
6568      65.680    -28.633500673516     13.322706944821     -41.956207618336     119.292938209240
6570      65.700    -28.602164238018     13.332938138013     -41.935102376030     119.384549403746
6572      65.720    -28.578131558825     13.358974048754     -41.937105607579     119.617677723999
6574      65.740    -28.562582011067     13.361113302862     -41.923695313929     119.636832833332
6576      65.760    -28.543619610448     13.328320718318     -41.871940328765     119.343204535571
6578      65.780    -28.509012672399     13.282617079641     -41.791629752040     118.933969282769
6580      65.800    -28.457375909533     13.260490775173     -41.717866684707     118.735847993859
6582      65.820    -28.402160627480     13.290695889963     -41.692856517444     119.006307811612
6584      65.840    -28.364973675616     13.367794136793     -41.732767812410     119.696653732543
6586      65.860    -28.361060695658     13.454385702304     -41.815446397962     120.472003840946
6588      65.880    -28.389387322091     13.509617105946     -41.899004428037     120.966551716929
6590      65.900    -28.434539773589     13.512642896123     -41.947182669712     120.993644964728
6592      65.920    -28.475196235388     13.466402216119     -41.941598451507     120.579600986627
6594      65.940    -28.493614477176     13.400018887862     -41.893633365038     119.985197588830
6596      65.960    -28.487291884745     13.362918552275     -41.850210437021     119.652997229022
6598      65.980    -28.472540915416     13.376899089560     -41.849440004976     119.778180450220
6600      66.000    -28.466461219824     13.407714826882     -41.874176046707     120.054107847218
6602      66.020    -28.471047291811     13.417134679180     -41.888181970992     120.138454208871
6604      66.040    -28.475515982813     13.392948920654     -41.868464903466     119.921892348774
6606      66.060    -28.467718097583     13.352971595829     -41.820689693413     119.563931120642
6608      66.080    -28.444815606575     13.320778153136     -41.765593759711     119.275667602887
6610      66.100    -28.409462079199     13.303951200323     -41.713413279522     119.124997273613
6612      66.120    -28.370984106928     13.332709120697     -41.703693227625     119.382498758287
6614      66.140    -28.351228369080     13.421607530811     -41.772835899891     120.178504599188
6616      66.160    -28.371484798440     13.532379531991     -41.903864330431     121.170368906249
6618      66.180    -28.433257340143     13.599260178597     -42.032517518740     121.769225345566
6620      66.200    -28.512625679802     13.588330714026     -42.100956393828     121.671361754690
6622      66.220    -28.582074101913     13.536359635261     -42.118433737175     121.206007175220
6624      66.240    -28.630333733664     13.471082551870     -42.101416285534     120.621509211878
6626      66.260    -28.649589741568     13.383594332679     -42.033184074247     119.838130370835
6628      66.280    -28.632299787240     13.298000587371     -41.930300374610     119.071714850889
6630      66.300    -28.584661802118     13.264113269152     -41.848775071271     118.768284191114
6632      66.320    -28.532521880954     13.312105677154     -41.844627558109     119.198013328441
6634      66.340    -28.507497504436     13.407513971931     -41.915011476367     120.052309370575
6636      66.360    -28.518761738768     13.464889965148     -41.983651703916     120.566060130227
6638      66.380    -28.543225250576     13.440807432681     -41.984032683256     120.350422567270
6640      66.400    -28.551568490038     13.385242870824     -41.936811360861     119.852891557117
6642      66.420    -28.542305375643     13.375316312852     -41.917621688496     119.764008098854
6644      66.440    -28.535194267772     13.402278497022     -41.937472764793     120.005430370124
6646      66.460    -28.537378724682     13.408311388774     -41.945690113456     120.059449525989
6648      66.480    -28.537185398545     13.383133346177     -41.920318744722     119.834002648552
6650      66.500    -28.527065541089     13.364041017922     -41.891106559012     119.663047906084
6652      66.520    -28.511511842186     13.363011292693     -41.874523134880     119.653827636612
6654      66.540    -28.496846697409     13.373920673453     -41.870767370862     119.751511394894
6656      66.560    -28.487682615269     13.389222731183     -41.876905346452     119.888527651033
6658      66.580    -28.483637450596     13.392736505117     -41.876373955713     119.919990357416
6660      66.600    -28.479062043159     13.384137451982     -41.863199495141     119.842993518969
6662      66.620    -28.471429999897     13.379951036235     -41.851381036132     119.805507906095
6664      66.640    -28.463259766644     13.380844440561     -41.844104207205     119.813507543668
6666      66.660    -28.454817919361     13.372820858068     -41.827638777429     119.741663530693
6668      66.680    -28.441711573494     13.349962970905     -41.791674544400     119.536991572347
6670      66.700    -28.417522195225     13.311408347810     -41.728930543035     119.191769367155
6672      66.720    -28.376336931407     13.275763409278     -41.652100340685     118.872600787720
6674      66.740    -28.325146651992     13.288491969794     -41.613638621786     118.986573675475
6676      66.760    -28.286313793275     13.350944329756     -41.637258123032     119.545778764113
6678      66.780    -28.272807272753     13.407781601592     -41.680588874345     120.054705755089
6680      66.800    -28.278255579593     13.438501107938     -41.716756687531     120.329771489662
6682      66.820    -28.295299300004     13.466336842904     -41.761636142908     120.579015627891
6684      66.840    -28.324944598236     13.500605916628     -41.825550514864     120.885864567166
6686      66.860    -28.367977885911     13.519392188247     -41.887370074159     121.054078845897
6688      66.880    -28.413954311650     13.497435910161     -41.911390221811     120.857479991329
6690      66.900    -28.447866512091     13.447709838122     -41.895576350213     120.412227441405
6692      66.920    -28.459835936896     13.378275730733     -41.838111667629     119.790507042038
6694      66.940    -28.441687112694     13.308405836690     -41.750092949384     119.164884562515
6696      66.960    -28.400517765711     13.290198340196     -41.690716105907     119.001852697951
6698      66.980    -28.359233170327     13.320955680769     -41.680188851096     119.277257204235
6700      67.000    -28.330313941166     13.344296773588     -41.674610714753     119.486255837536
6702      67.020    -28.306755028465     13.350911319557     -41.657666348022     119.545483187265
6704      67.040    -28.288824280136     13.386331825625     -41.675156105761     119.862642174491
6706      67.060    -28.288861856136     13.447139777475     -41.736001633611     120.407123057595
6708      67.080    -28.313462859836     13.501971846763     -41.815434706599     120.898095251203
6710      67.100    -28.357298750581     13.525180262034     -41.882479012614     121.105905875597
6712      67.120    -28.405796157187     13.511406599069     -41.917202756256     120.982575029116
6714      67.140    -28.446747585305     13.485546730989     -41.932294316294     120.751023013617
6716      67.160    -28.478527120537     13.465997967961     -41.944525088499     120.575981305532
6718      67.180    -28.502551513392     13.437877464469     -41.940428977862     120.324187319566
6720      67.200    -28.512243440983     13.380291261154     -41.892534702137     119.808554316288
6722      67.220    -28.495769028669     13.295163990111     -41.790933018780     119.046315656641
6724      67.240    -28.442899550462     13.193394676101     -41.636294226563     118.135062370200
6726      67.260    -28.348751116603     13.100665386451     -41.449416503054     117.304754425557
6728      67.280    -28.221629659167     13.057837997912     -41.279467657079     116.921273423102
6730      67.300    -28.084949396468     13.087534514105     -41.172483910573     117.187179194796
6732      67.320    -27.967582175163     13.181469630785     -41.149051805948     118.028284243203
6734      67.340    -27.892796603218     13.299799340303     -41.192595943521     119.087821076399
6736      67.360    -27.862188730889     13.369192248044     -41.231380978934     119.709172569725
6738      67.380    -27.848988170046     13.353218297584     -41.202206467630     119.566140114448
6740      67.400    -27.823113712747     13.303295146526     -41.126408859273     119.119122897978
6742      67.420    -27.780482848614     13.295371421643     -41.075854270257     119.048173020694
6744      67.440    -27.742722124578     13.353428154066     -41.096150278643     119.568019191758
6746      67.460    -27.732453226437     13.438100544392     -41.170553770829     120.326184800974
6748      67.480    -27.754988668633     13.507851250435     -41.262839919069     120.950740058443
6750      67.500    -27.802681391680     13.539589996844     -41.342271388524     121.234932177195
6752      67.520    -27.856599343730     13.511336327619     -41.367935671349     120.981945811058
6754      67.540    -27.893443234977     13.444342035627     -41.337785270604     120.382071778848
6756      67.560    -27.903441352572     13.389602256725     -41.293043609297     119.891925963197
6758      67.580    -27.895997463492     13.384984076929     -41.280981540421     119.850574288997
6760      67.600    -27.893654736576     13.444234682099     -41.337889418675     120.381110523912
6762      67.620    -27.921098692731     13.544936077599     -41.466034770330     121.282801554176
6764      67.640    -27.989098788023     13.629021104985     -41.618119893008     122.035707853013
6766      67.660    -28.084345183655     13.646207241772     -41.730552425427     122.189594353874
6768      67.680    -28.178252836208     13.587382517958     -41.765635354166     121.662871506019
6770      67.700    -28.241779381516     13.473892861480     -41.715672242996     120.646673023713
6772      67.720    -28.256864144224     13.351103693166     -41.607967837390     119.547205721073
6774      67.740    -28.226521638343     13.279561922233     -41.506083560576     118.906613077653
6776      67.760    -28.176903641389     13.289323042343     -41.466226683733     118.994015187674
6778      67.780    -28.137735304120     13.348012267937     -41.485747572056     119.519524770016
6780      67.800    -28.122985901512     13.415230806898     -41.538216708410     120.121406733499
6782      67.820    -28.135272049941     13.480510840373     -41.615782890314     120.705931112208
6784      67.840    -28.172763224869     13.533382537262     -41.706145762131     121.179349922370
6786      67.860    -28.229270448185     13.570071269492     -41.799341717677     121.507864741841
6788      67.880    -28.299950240145     13.596538461256     -41.896488701401     121.744854798348
6790      67.900    -28.379530904517     13.600475020744     -41.980005925261     121.780103171652
6792      67.920    -28.457210062282     13.563654807235     -42.020864869517     121.450411054792
6794      67.940    -28.514125958828     13.474175716031     -41.988301674860     120.649205733513
6796      67.960    -28.530656235467     13.363487961458     -41.894144196925     119.658095779546
6798      67.980    -28.506458617313     13.293158962171     -41.799617579484     119.028362422723
6800      68.000    -28.460830531740     13.270332299082     -41.731162830822     118.823970048059
6802      68.020    -28.407095557318     13.251213128946     -41.658308686264     118.652774960527
6804      68.040    -28.343312162620     13.227880364266     -41.571192526885     118.443850898263
6806      68.060    -28.273536844433     13.246641163434     -41.520178007867     118.611837093949
6808      68.080    -28.218230591373     13.317691359880     -41.535921951253     119.248028127011
6810      68.100    -28.193550368285     13.399045440545     -41.592595808830     119.976481237786
6812      68.120    -28.199455165851     13.455612208864     -41.655067374714     120.482986111432
6814      68.140    -28.223774675459     13.473298147581     -41.697072823040     120.641347892059
6816      68.160    -28.251545643195     13.463190637602     -41.714736280797     120.550844170226
6818      68.180    -28.274207003692     13.450498520154     -41.724705523845     120.437197597594
6820      68.200    -28.293703539521     13.454516792764     -41.748220332285     120.473177638903
6822      68.220    -28.316616237687     13.467631523737     -41.784247761424     120.590608338087
6824      68.240    -28.343706420383     13.469898811094     -41.813605231477     120.610909870783
6826      68.260    -28.370089367744     13.461905592082     -41.831994959826     120.539337735657
6828      68.280    -28.393206456294     13.459232832514     -41.852439288809     120.515405561563
6830      68.300    -28.417455334526     13.470721541378     -41.888176875904     120.618276685449
6832      68.320    -28.446199703966     13.470830261360     -41.917029965326     120.619250175754
6834      68.340    -28.471372568493     13.435593400232     -41.906965968725     120.303735564900
6836      68.360    -28.478840650555     13.364953768819     -41.843794419375     119.671220774915
6838      68.380    -28.454518522087     13.266039315035     -41.720557837122     118.785530211261
6840      68.400    -28.388693173677     13.168610365611     -41.557303539288     117.913141012018
6842      68.420    -28.288442883713     13.133338885010     -41.421781768723     117.597316414706
