Step    Time(ps)    SystemEnergy(eV)    KineticEnergy(eV)    PotentialEnergy(eV)    Temperature(K)
1522      15.220    -25.794508807420     12.923681052166     -38.718189859586     115.720017829507
1524      15.240    -25.813064496690     13.153420064089     -38.966484560779     117.777125432873
1526      15.260    -25.804854419508     13.123108898954     -38.927963318462     117.505716029031
1528      15.280    -25.807608317246     13.067637310418     -38.875245627664     117.009017511900
1530      15.300    -25.804832801207     12.981089575132     -38.785922376339     116.234059864004
1532      15.320    -25.794601218761     12.964744761153     -38.759345979915     116.087706657250
1534      15.340    -25.817729649104     13.047276465975     -38.865006115080     116.826704340259
1536      15.360    -25.802270336214     12.756823473386     -38.559093809600     114.225957281789
1538      15.380    -25.815986909884     12.644046325065     -38.460033234949     113.216138673465
1540      15.400    -25.801260532080     12.521547231169     -38.322807763250     112.119268728092
1542      15.420    -25.814167677616     12.791019934069     -38.605187611686     114.532156036150
1544      15.440    -25.803632735595     13.019139133077     -38.822771868672     116.574759661994
1546      15.460    -25.815670110363     13.177745520675     -38.993415631038     117.994938164280
1548      15.480    -25.806619890909     12.907399315450     -38.714019206360     115.574229423292
1550      15.500    -25.809555138957     12.722792081218     -38.532347220175     113.921236568504
1552      15.520    -25.800633972859     12.611163346528     -38.411797319386     112.921700978257
1554      15.540    -25.811532755651     12.721036861899     -38.532569617549     113.905520147610
1556      15.560    -25.808374508994     12.754886376717     -38.563260885710     114.208612311710
1558      15.580    -25.807929437197     12.765046396052     -38.572975833249     114.299586207917
1560      15.600    -25.804369584460     12.747863923372     -38.552233507832     114.145732515856
1562      15.620    -25.812101074086     12.693103959832     -38.505205033918     113.655405964804
1564      15.640    -25.801924586185     12.503365588180     -38.305290174366     111.956468358570
1566      15.660    -25.810311447107     12.700485575155     -38.510797022262     113.721501735296
1568      15.680    -25.817050428067     12.940262465711     -38.757312893777     115.868489573997
1570      15.700    -25.800202308570     12.848325243601     -38.648527552171     115.045273886551
1572      15.720    -25.805664786544     12.926127363885     -38.731792150429     115.741922365426
1574      15.740    -25.812645162689     12.918276238456     -38.730921401145     115.671622551389
1576      15.760    -25.809506732227     12.626958574994     -38.436465307221     113.063133137748
1578      15.780    -25.804504783682     12.386692943157     -38.191197726839     110.911769057516
1580      15.800    -25.809352045090     12.449532139287     -38.258884184377     111.474437918437
1582      15.820    -25.809257586242     12.695646873359     -38.504904459601     113.678175483609
1584      15.840    -25.815636757909     12.822629787773     -38.638266545682     114.815194035883
1586      15.860    -25.812572677424     12.801193891016     -38.613766568440     114.623254731215
1588      15.880    -25.812019916090     12.801778449079     -38.613798365169     114.628488926421
1590      15.900    -25.808025630536     12.669062298846     -38.477087929382     113.440134369454
1592      15.920    -25.804078322329     12.686857360241     -38.490935682571     113.599473246170
1594      15.940    -25.817752863185     12.909202960622     -38.726955823807     115.590379454434
1596      15.960    -25.804273936708     12.824637294637     -38.628911231345     114.833169466349
1598      15.980    -25.812940987748     12.867219822823     -38.680160810571     115.214457963101
1600      16.000    -25.810796334507     12.837164014722     -38.647960349229     114.945335053358
1602      16.020    -25.809139180145     12.801628764023     -38.610767944168     114.627148630476
1604      16.040    -25.797600990471     12.868864779947     -38.666465770417     115.229187084541
1606      16.060    -25.816574089131     13.168979341848     -38.985553430979     117.916444864579
1608      16.080    -25.808072067387     13.132415668553     -38.940487735939     117.589049836133
1610      16.100    -25.808924250119     12.999216703935     -38.808140954054     116.396372107689
1612      16.120    -25.798635704402     13.129512817344     -38.928148521745     117.563057396958
1614      16.140    -25.820790988759     13.459467458086     -39.280258446845     120.517506423941
1616      16.160    -25.804745787858     13.135552290564     -38.940298078422     117.617135483996
1618      16.180    -25.797111690779     13.058041232152     -38.855152922931     116.923093204148
1620      16.200    -25.819633299208     13.280549624584     -39.100182923792     118.915457069794
1622      16.220    -25.807200969830     12.980867150370     -38.788068120201     116.232068248975
1624      16.240    -25.799695770825     12.876679286755     -38.676375057580     115.299159011543
1626      16.260    -25.812300656253     13.078355620116     -38.890656276368     117.104990399526
1628      16.280    -25.806441734593     13.093347874495     -38.899789609088     117.239232643441
1630      16.300    -25.810470044652     13.005169967847     -38.815640012499     116.449678267389
1632      16.320    -25.806662320470     12.785698599744     -38.592360920214     114.484508241337
1634      16.340    -25.807856413965     12.833577897447     -38.641434311412     114.913224576992
1636      16.360    -25.819538287097     12.976202966720     -38.795741253817     116.190304651357
1638      16.380    -25.813312384652     12.843098912539     -38.656411297192     114.998476761086
1640      16.400    -25.799464802296     12.747463774377     -38.546928576673     114.142149539094
1642      16.420    -25.817559704175     12.828787801086     -38.646347505262     114.870333543545
1644      16.440    -25.814033512340     12.776811072504     -38.590844584844     114.404928375002
1646      16.460    -25.807149869929     12.803438790843     -38.610588660772     114.643355803576
1648      16.480    -25.818725663750     12.957135724822     -38.775861388572     116.019574534798
1650      16.500    -25.809194101936     12.935927441057     -38.745121542994     115.829673301129
1652      16.520    -25.818940204788     12.721756347830     -38.540696552617     113.911962501332
1654      16.540    -25.804030331577     12.489811438403     -38.293841769980     111.835103056572
1656      16.560    -25.819159644958     12.685226543727     -38.504386188685     113.584870741250
1658      16.580    -25.801728757227     12.565401705802     -38.367130463029     112.511946368922
1660      16.600    -25.815844778651     12.763217149055     -38.579061927706     114.283206935303
1662      16.620    -25.806153428502     12.731025552825     -38.537178981326     113.994959950972
1664      16.640    -25.805857099558     12.751720077075     -38.557577176633     114.180260927188
1666      16.660    -25.809926007091     12.999577207127     -38.809503214219     116.399600091705
1668      16.680    -25.807270884018     13.134215294247     -38.941486178265     117.605163876443
1670      16.700    -25.807210627248     13.151502473704     -38.958713100952     117.759955124147
1672      16.720    -25.810992427729     13.081806191947     -38.892798619675     117.135887187538
1674      16.740    -25.808710815301     12.917377676405     -38.726088491706     115.663576730992
1676      16.760    -25.811711992522     12.833879405047     -38.645591397569     114.915924308182
1678      16.780    -25.813724075221     12.750815217030     -38.564539292250     114.172158713881
1680      16.800    -25.806725978398     12.509892827258     -38.316618805657     112.014913953091
1682      16.820    -25.805515385899     12.461486520374     -38.267001906273     111.581478721048
1684      16.840    -25.802439757735     12.597676358610     -38.400116116345     112.800937050703
1686      16.860    -25.816548087271     12.996336353857     -38.812884441129     116.370581146045
1688      16.880    -25.807325996360     13.166845307571     -38.974171303931     117.897336494168
1690      16.900    -25.814643130512     13.123348571485     -38.937991701996     117.507862082419
1692      16.920    -25.800114897367     12.904753147310     -38.704868044677     115.550535351683
1694      16.940    -25.806140463844     12.815452545960     -38.621593009804     114.750928247580
1696      16.960    -25.799940284758     12.824092588653     -38.624032873411     114.828292110902
1698      16.980    -25.809470241194     12.983348627763     -38.792818868958     116.254287662083
1700      17.000    -25.806026218298     12.949615693868     -38.755641912166     115.952239375991
1702      17.020    -25.809815071542     12.858460310002     -38.668275381544     115.136024351518
1704      17.040    -25.801517563580     12.732417860060     -38.533935423640     114.007426818381
1706      17.060    -25.816766263913     12.757663014244     -38.574429278157     114.233474620122
1708      17.080    -25.809849435370     12.617392431310     -38.427241866680     112.977476867425
1710      17.100    -25.802134074688     12.676976648742     -38.479110723430     113.511000302103
1712      17.120    -25.812084870948     12.967628070908     -38.779712941856     116.113524120158
1714      17.140    -25.806851081809     12.966494334448     -38.773345416257     116.103372523039
1716      17.160    -25.803684773893     12.764076762665     -38.567761536559     114.290904007208
1718      17.180    -25.817560242446     12.794462824158     -38.612023066604     114.562984041024
1720      17.200    -25.802347096311     12.784360843132     -38.586707939443     114.472529826029
1722      17.220    -25.816751688875     13.012125570096     -38.828877258971     116.511959471405
1724      17.240    -25.813395018956     12.952818692638     -38.766213711594     115.980919368423
1726      17.260    -25.798476697986     12.784527079426     -38.583003777412     114.474018323526
1728      17.280    -25.817675323279     13.012388137870     -38.830063461149     116.514310531246
1730      17.300    -25.805078729660     12.855175950180     -38.660254679840     115.106615843554
1732      17.320    -25.793120044289     12.750604177133     -38.543724221422     114.170269040151
1734      17.340    -25.812490847788     13.139659621785     -38.952150469572     117.653912965592
1736      17.360    -25.818152116455     13.243851765928     -39.062003882384     118.586860531329
1738      17.380    -25.800401796912     12.853432497057     -38.653834293969     115.091004778436
1740      17.400    -25.799196369612     12.722499576912     -38.521695946523     113.918617453762
1742      17.420    -25.819553081227     12.991355013819     -38.810908095046     116.325977696320
1744      17.440    -25.813225286898     12.815606707467     -38.628831994365     114.752308626145
1746      17.460    -25.808758726632     12.485146490372     -38.293905217005     111.793332614611
1748      17.480    -25.818056425711     12.319943606687     -38.138000032399     110.314088383160
1750      17.500    -25.804024260042     12.225336494691     -38.029360754733     109.466966217050
1752      17.520    -25.822917920254     12.606704868020     -38.429622788274     112.881779286413
1754      17.540    -25.813073373780     12.704604057253     -38.517677431033     113.758379063041
1756      17.560    -25.812728401257     12.896526325853     -38.709254727110     115.476871515358
1758      17.580    -25.811824804101     12.957770742260     -38.769595546361     116.025260548635
1760      17.600    -25.807102045555     12.866770404158     -38.673872449712     115.210433820464
1762      17.620    -25.821565364320     12.819081221701     -38.640646586021     114.783419796989
1764      17.640    -25.798997460746     12.456286542647     -38.255284003393     111.534917566154
1766      17.660    -25.826948772998     12.809564816616     -38.636513589614     114.698208891394
1768      17.680    -25.811850221422     12.786555628959     -38.598405850381     114.492182172288
1770      17.700    -25.801962208671     12.520719131992     -38.322681340663     112.111853839784
1772      17.720    -25.815902154640     12.755123158419     -38.571025313059     114.210732480311
1774      17.740    -25.817601340369     12.912853460858     -38.730454801227     115.623066422698
1776      17.760    -25.805000713789     12.926934927702     -38.731935641492     115.749153377932
1778      17.780    -25.824334415046     13.154162683503     -38.978497098549     117.783774926274
1780      17.800    -25.811406623978     13.080931710267     -38.892338334245     117.128056985359
1782      17.820    -25.807656086319     13.140777722939     -38.948433809257     117.663924562517
1784      17.840    -25.817778933144     13.153621320480     -38.971400253624     117.778927504057
1786      17.860    -25.802161657123     12.860759034753     -38.662920691876     115.156607377991
1788      17.880    -25.815735668908     13.023947221691     -38.839682890599     116.617811799997
1790      17.900    -25.813786576969     13.078384795139     -38.892171372109     117.105251635799
1792      17.920    -25.810397397800     12.752646899317     -38.563044297117     114.188559792338
1794      17.940    -25.797738435162     12.568815673574     -38.366554108736     112.542515400286
1796      17.960    -25.821631677818     12.942066979510     -38.763698657329     115.884647382924
1798      17.980    -25.816553747390     12.904946567148     -38.721500314538     115.552267253526
1800      18.000    -25.794994685011     12.691557744237     -38.486552429248     113.641560985536
1802      18.020    -25.812720504207     12.979066813272     -38.791787317479     116.215947838679
1804      18.040    -25.809307657548     13.050512296928     -38.859819954476     116.855678315552
1806      18.060    -25.823291000586     12.963694118297     -38.786985118883     116.078299089112
1808      18.080    -25.798675896736     12.557864636883     -38.356540533619     112.444458650358
1810      18.100    -25.814315259095     12.703527948200     -38.517843207295     113.748743467870
1812      18.120    -25.813856373194     12.870119175392     -38.683975548586     115.240419075082
1814      18.140    -25.819071960537     12.871471505125     -38.690543465663     115.252527979674
1816      18.160    -25.792087716805     12.687650365141     -38.479738081947     113.606573896581
1818      18.180    -25.821040266189     12.971549822491     -38.792590088680     116.148639901900
1820      18.200    -25.807226795929     12.943486240990     -38.750713036919     115.897355601512
1822      18.220    -25.812854131012     12.931471729456     -38.744325860468     115.789776384463
1824      18.240    -25.820909696417     12.857986949462     -38.678896645879     115.131785830781
1826      18.260    -25.802766463097     12.750636892380     -38.553403355477     114.170561975958
1828      18.280    -25.814881917404     13.047690990898     -38.862572908302     116.830416040610
1830      18.300    -25.815144117462     13.140956701182     -38.956100818643     117.665527152783
1832      18.320    -25.813529874647     13.086460346729     -38.899990221375     117.177560985599
1834      18.340    -25.815828156043     12.982168630969     -38.797996787012     116.243721844998
1836      18.360    -25.804762630038     12.692033804025     -38.496796434063     113.645823675631
1838      18.380    -25.819529282056     12.808216059463     -38.627745341519     114.686131976063
1840      18.400    -25.811197649416     12.974073608533     -38.785271257948     116.171238151158
1842      18.420    -25.819890687335     12.882261643908     -38.702152331242     115.349144032578
1844      18.440    -25.804058184691     12.665872101391     -38.469930286082     113.411569001357
1846      18.460    -25.823117152662     13.023369433934     -38.846486586595     116.612638226823
1848      18.480    -25.814495908015     13.077197347639     -38.891693255654     117.094619104299
1850      18.500    -25.815127876783     12.769309009454     -38.584436886236     114.337754102716
1852      18.520    -25.801088125554     12.352655348031     -38.153743473585     110.606992802283
1854      18.540    -25.813460264686     12.464393800784     -38.277854065470     111.607510819763
1856      18.560    -25.817226375065     12.786859288764     -38.604085663829     114.494901174555
1858      18.580    -25.820679598834     13.022760722207     -38.843440321041     116.607187757134
1860      18.600    -25.811974613128     12.938069431644     -38.750044044772     115.848852913180
1862      18.620    -25.809129163845     12.836607843701     -38.645737007546     114.940355038750
1864      18.640    -25.813992181618     12.853078297172     -38.667070478790     115.087833234911
1866      18.660    -25.804396885446     12.688268381604     -38.492665267050     113.612107681873
1868      18.680    -25.809399406530     12.813262947961     -38.622662354491     114.731322353685
1870      18.700    -25.817376104267     13.058585676930     -38.875961781198     116.927968220733
1872      18.720    -25.812634574844     12.927611889150     -38.740246463994     115.755214962896
1874      18.740    -25.804898862191     12.832738417675     -38.637637279866     114.905707785619
1876      18.760    -25.819360672851     12.865793750348     -38.685154423198     115.201688758135
1878      18.780    -25.798835194298     12.608865798917     -38.407700993216     112.901128492031
1880      18.800    -25.814367547875     12.742314421172     -38.556681969047     114.096041681567
1882      18.820    -25.804541443352     12.809527698353     -38.614069141705     114.697876530510
1884      18.840    -25.810382570673     12.962326109652     -38.772708680325     116.066049793870
1886      18.860    -25.812604321548     13.048870425754     -38.861474747301     116.840976826033
1888      18.880    -25.806359894143     13.052854892738     -38.859214786881     116.876654168161
1890      18.900    -25.823795451959     13.006340786778     -38.830136238737     116.460161904903
1892      18.920    -25.806030626921     12.517275817547     -38.323306444467     112.081022035174
1894      18.940    -25.808473629949     12.593704001270     -38.402177631219     112.765368139616
1896      18.960    -25.815383178455     13.011389014382     -38.826772192837     116.505364273027
1898      18.980    -25.811049926813     13.040173433481     -38.851223360295     116.763103030112
1900      19.000    -25.807577792267     12.829522973837     -38.637100766105     114.876916358729
1902      19.020    -25.813942255836     12.770113582979     -38.584055838816     114.344958339834
1904      19.040    -25.805715027968     12.659970204122     -38.465685232089     113.358722784054
1906      19.060    -25.806919655434     12.850896015499     -38.657815670933     115.068292852171
1908      19.080    -25.829039277518     13.182317051112     -39.011356328631     118.035872135151
1910      19.100    -25.798650472159     12.870255132223     -38.668905604382     115.241636447034
1912      19.120    -25.820535755418     12.900786547729     -38.721322303147     115.515017996185
1914      19.140    -25.801265881740     12.732286563732     -38.533552445471     114.006251177061
1916      19.160    -25.808677922629     12.943803346365     -38.752481268994     115.900194996841
1918      19.180    -25.821515060105     13.113465388022     -38.934980448127     117.419367004127
1920      19.200    -25.799606561964     12.926883148904     -38.726489710869     115.748689745053
1922      19.220    -25.813106376636     13.055183384446     -38.868289761083     116.897503731139
1924      19.240    -25.805590136374     12.997593264994     -38.803183401368     116.381835662353
1926      19.260    -25.814532493178     12.998305577511     -38.812838070690     116.388213784566
1928      19.280    -25.814650771368     12.844710835593     -38.659361606961     115.012910091942
1930      19.300    -25.801118482955     12.591152945503     -38.392271428458     112.742525714331
1932      19.320    -25.812320066779     12.683977665930     -38.496297732709     113.573688156324
1934      19.340    -25.813719727099     12.702604288856     -38.516324015955     113.740472923642
1936      19.360    -25.815844910360     12.673034371944     -38.488879282304     113.475700735399
1938      19.380    -25.804201215072     12.660121124787     -38.464322339859     113.360074143780
1940      19.400    -25.825544141885     12.767803155948     -38.593347297833     114.324270529903
1942      19.420    -25.794258998835     12.523957264076     -38.318216262911     112.140848419651
1944      19.440    -25.818684326002     12.867819729128     -38.686504055130     115.219829588105
1946      19.460    -25.817444069253     12.923806746849     -38.741250816102     115.721143313098
1948      19.480    -25.801859265521     12.703497373122     -38.505356638643     113.748469695357
1950      19.500    -25.813465028545     12.870551342924     -38.684016371468     115.244288749227
1952      19.520    -25.803360241785     12.947497520026     -38.750857761812     115.933273021610
1954      19.540    -25.814494808197     13.065383285994     -38.879878094192     116.988834736931
1956      19.560    -25.817497951336     13.073485173331     -38.890983124666     117.061379899816
1958      19.580    -25.809030137198     12.809578033657     -38.618608170855     114.698327238185
1960      19.600    -25.815814490092     12.882197397952     -38.698011888044     115.348568767440
1962      19.620    -25.813137983268     13.066589669734     -38.879727653002     116.999636825537
1964      19.640    -25.808792969343     12.897006803081     -38.705799772425     115.481173759682
1966      19.660    -25.804321555557     12.821885946019     -38.626207501576     114.808533597521
1968      19.680    -25.812879492997     13.017097495748     -38.829976988745     116.556478623707
1970      19.700    -25.818592609265     13.134576937132     -38.953169546397     117.608402065387
1972      19.720    -25.808949290371     12.890814932274     -38.699764222645     115.425731088405
1974      19.740    -25.805599968661     12.617356977392     -38.422956946053     112.977159409271
1976      19.760    -25.815700084227     12.716839094150     -38.532539178377     113.867932887695
1978      19.780    -25.819205510679     12.714074525044     -38.533280035723     113.843178641214
1980      19.800    -25.806990458155     12.425574374006     -38.232564832161     111.259917534171
1982      19.820    -25.818636044730     12.379919869607     -38.198555914337     110.851122234928
1984      19.840    -25.815902631871     12.612152050168     -38.428054682040     112.930553936053
1986      19.860    -25.810622039350     12.981355537521     -38.791977576871     116.236441319584
1988      19.880    -25.827553709168     13.153969283990     -38.981522993159     117.782043206419
1990      19.900    -25.802016969485     12.900378163388     -38.702395132873     115.511361279260
1992      19.920    -25.805104718077     12.967505773074     -38.772610491151     116.112429052321
1994      19.940    -25.818081240996     13.208451043366     -39.026532284363     118.269878687728
1996      19.960    -25.815382636719     13.030342369105     -38.845725005824     116.675074631676
1998      19.980    -25.801373797533     12.684274601598     -38.485648399131     113.576346949954
2000      20.000    -25.820019713714     13.025245027749     -38.845264741463     116.629432493787
2002      20.020    -25.818837499317     13.181048546061     -38.999886045378     118.024513805702
2004      20.040    -25.810380187826     12.888615727938     -38.698995915764     115.406039178341
2006      20.060    -25.804921021313     12.680849928978     -38.485770950291     113.545682066238
2008      20.080    -25.810008910873     12.776067956875     -38.586076867748     114.398274438445
2010      20.100    -25.823589631995     13.009326204667     -38.832915836661     116.486893654933
2012      20.120    -25.817325553833     12.906569172074     -38.723894725907     115.566796231005
2014      20.140    -25.807639677634     12.719284557047     -38.526924234681     113.889829823163
2016      20.160    -25.810969671374     12.676679578622     -38.487649249997     113.508340304583
2018      20.180    -25.817414979133     12.842760983175     -38.660175962307     114.995450905530
2020      20.200    -25.810302145724     12.844052573811     -38.654354719535     115.007015945777
2022      20.220    -25.818766736751     12.695478679027     -38.514245415778     113.676669453630
2024      20.240    -25.806563117068     12.583912283471     -38.390475400539     112.677692054633
2026      20.260    -25.815186539419     12.798707485656     -38.613894025075     114.600991192568
2028      20.280    -25.816115685185     12.934470324327     -38.750586009512     115.816626122598
2030      20.300    -25.810194053981     12.834220045495     -38.644414099477     114.918974439070
2032      20.320    -25.811635309254     12.841531353011     -38.653166662265     114.984440665964
2034      20.340    -25.803545451037     12.870911714410     -38.674457165446     115.247515553931
2036      20.360    -25.816839262013     12.941185470560     -38.758024732573     115.876754257812
2038      20.380    -25.805614403990     12.941870679973     -38.747485083963     115.882889695946
2040      20.400    -25.810140144749     13.069537373738     -38.879677518487     117.026030881420
2042      20.420    -25.812930732913     13.219796259003     -39.032726991917     118.371464957963
2044      20.440    -25.812721727088     13.130154215473     -38.942875942561     117.568800544184
2046      20.460    -25.801896535253     13.004740733310     -38.806637268563     116.445834855586
2048      20.480    -25.809028618885     13.240787819818     -39.049816438703     118.559425631234
2050      20.500    -25.814203911158     13.217909717084     -39.032113628242     118.354572660509
2052      20.520    -25.798577756006     12.815801754878     -38.614379510884     114.754055101462
2054      20.540    -25.817727293333     12.921742807291     -38.739470100624     115.702662578283
2056      20.560    -25.805725232271     12.871922965271     -38.677648197542     115.256570401940
2058      20.580    -25.814952930343     12.758952591559     -38.573905521902     114.245021632878
2060      20.600    -25.810511367142     12.522354569683     -38.332865936825     112.126497723209
2062      20.620    -25.806941799779     12.382109121402     -38.189050921181     110.870725028874
2064      20.640    -25.807398234293     12.636635378728     -38.444033613021     113.149780269948
2066      20.660    -25.816405689924     13.053897872097     -38.870303562021     116.885993116527
2068      20.680    -25.811515829406     13.084527828876     -38.896043658281     117.160257014734
2070      20.700    -25.805437923680     12.898347600934     -38.703785524614     115.493179406584
2072      20.720    -25.806156517969     12.909682018532     -38.715838536501     115.594668990026
2074      20.740    -25.807553332635     12.985348615780     -38.792901948415     116.272195767990
2076      20.760    -25.806671288762     13.109475306432     -38.916146595194     117.383639388223
2078      20.780    -25.821341143488     13.198662725998     -39.020003869486     118.182233050558
2080      20.800    -25.804935226320     12.832758007221     -38.637693233541     114.905883192507
2082      20.820    -25.811848775931     12.659597513379     -38.471446289309     113.355385671414
2084      20.840    -25.811922769021     12.722389090986     -38.534311860006     113.917628151003
2086      20.860    -25.812615367243     12.779905670068     -38.592521037311     114.432637731479
2088      20.880    -25.809238733112     12.988383255061     -38.797621988173     116.299368251607
2090      20.900    -25.821956949304     13.121764470567     -38.943721419871     117.493677873931
2092      20.920    -25.797352324313     12.550964945007     -38.348317269320     112.382678073777
2094      20.940    -25.806662116183     12.557163778142     -38.363825894325     112.438183086476
2096      20.960    -25.816182468464     12.936963702952     -38.753146171416     115.838952100600
2098      20.980    -25.814454550807     13.005181164220     -38.819635715027     116.449778520900
2100      21.000    -25.801062422253     12.779166933314     -38.580229355567     114.426023003836
2102      21.020    -25.816350410421     12.897081516762     -38.713431927183     115.481842753942
2104      21.040    -25.808811253317     13.139565750653     -38.948377003971     117.653072433474
2106      21.060    -25.827496357039     13.357900498431     -39.185396855471     119.608065039970
2108      21.080    -25.799425632854     12.991868868396     -38.791294501250     116.330578804984
2110      21.100    -25.811966552099     13.058976843277     -38.870943395376     116.931470765904
2112      21.120    -25.807889904359     13.146654434140     -38.954544338499     117.716545261081
2114      21.140    -25.813709532116     13.324482824607     -39.138192356722     119.308839626157
2116      21.160    -25.819552690478     13.337439715353     -39.156992405831     119.424857007130
2118      21.180    -25.805266318827     13.060195726994     -38.865462045821     116.942384780637
2120      21.200    -25.811559699678     13.126696484115     -38.938256183793     117.537839649000
2122      21.220    -25.813544542034     12.999786592118     -38.813331134152     116.401474947235
2124      21.240    -25.808183239871     12.886571132814     -38.694754372685     115.387731655643
2126      21.260    -25.814065863420     12.984369501840     -38.798435365259     116.263428677389
2128      21.280    -25.807218005894     12.934247054938     -38.741465060833     115.814626944689
2130      21.300    -25.804315879293     13.101718164702     -38.906034043995     117.314181114246
2132      21.320    -25.826966117746     13.316051375467     -39.143017493213     119.233343531756
2134      21.340    -25.797006051076     12.888928381489     -38.685934432565     115.408838711570
2136      21.360    -25.814571171468     12.893396809390     -38.707967980858     115.448849491341
2138      21.380    -25.808645197614     12.925194378623     -38.733839576236     115.733568315928
2140      21.400    -25.806091792240     12.967366144817     -38.773457937057     116.111178806019
2142      21.420    -25.810978800462     13.112642967808     -38.923621768270     117.412002965858
2144      21.440    -25.812242112069     13.145446182642     -38.957688294712     117.705726448371
2146      21.460    -25.804896249668     13.076625078127     -38.881521327795     117.089494942086
2148      21.480    -25.822123102511     13.086036074519     -38.908159177031     117.173762007010
2150      21.500    -25.799332938010     12.607252294319     -38.406585232329     112.886680999852
2152      21.520    -25.815312601201     12.720649375293     -38.535961976494     113.902050551235
2154      21.540    -25.814906149473     12.987327614278     -38.802233763751     116.289915931499
2156      21.560    -25.800619042920     12.901212424899     -38.701831467820     115.518831345765
2158      21.580    -25.808111215530     13.090714952679     -38.898826168209     117.215657180828
2160      21.600    -25.808461567372     13.252631752780     -39.061093320152     118.665477469563
2162      21.620    -25.817806669262     13.154333608461     -38.972140277723     117.785305406566
2164      21.640    -25.801176728497     12.759330585109     -38.560507313606     114.248406227417
2166      21.660    -25.823425132614     12.602047124401     -38.425472257015     112.840073353530
2168      21.680    -25.803137563208     12.443712978041     -38.246850541249     111.422332528302
2170      21.700    -25.813152713620     12.806729416316     -38.619882129936     114.672820414846
2172      21.720    -25.809627329410     13.107497493866     -38.917124823276     117.365929843661
2174      21.740    -25.810783991953     13.140759241691     -38.951543233644     117.663759079456
2176      21.760    -25.804115049812     12.935328146839     -38.739443196650     115.824307156810
2178      21.780    -25.800346599208     13.022582170195     -38.822928769403     116.605588983380
2180      21.800    -25.822921416245     13.345895411514     -39.168816827758     119.500570211944
2182      21.820    -25.802476540256     13.107922203814     -38.910398744071     117.369732741818
2184      21.840    -25.814550651952     13.102711017668     -38.917261669620     117.323071225543
2186      21.860    -25.807876338019     13.064730682626     -38.872607020646     116.982991256804
2188      21.880    -25.809476390526     12.989372271771     -38.798848662296     116.308224012655
2190      21.900    -25.799380539433     12.866711448112     -38.666091987545     115.209905921742
2192      21.920    -25.816393055260     12.919578784959     -38.735971840219     115.683285691625
2194      21.940    -25.810860509789     12.871922206299     -38.682782716088     115.256563606027
2196      21.960    -25.809442034747     12.980612218136     -38.790054252883     116.229785558577
2198      21.980    -25.819638340741     13.086692758647     -38.906331099387     117.179642026688
2200      22.000    -25.806350163873     12.679385478537     -38.485735642410     113.532569220871
2202      22.020    -25.810650183340     12.398984161520     -38.209634344859     111.021825936998
2204      22.040    -25.817269359555     12.532745265407     -38.350014624962     112.219537120386
2206      22.060    -25.807394499403     12.658070827848     -38.465465327251     113.341715566423
2208      22.080    -25.813360651678     12.925370542493     -38.738731194171     115.735145706003
2210      22.100    -25.818513438321     13.087153525545     -38.905666963867     117.183767782619
2212      22.120    -25.807862231309     12.939858701890     -38.747720933199     115.864874229706
2214      22.140    -25.805899411053     12.861471230782     -38.667370641835     115.162984457153
2216      22.160    -25.812236729800     12.959164857830     -38.771401587630     116.037743608063
2218      22.180    -25.810025847992     12.980369400131     -38.790395248124     116.227611340274
2220      22.200    -25.819971831219     12.950433068979     -38.770404900198     115.959558239872
2222      22.220    -25.797630062193     12.726094419398     -38.523724481591     113.950806056605
2224      22.240    -25.814941457068     12.963237839065     -38.778179296133     116.074213516232
2226      22.260    -25.810476898092     12.904441298708     -38.714918196800     115.547743026052
2228      22.280    -25.811627122992     12.656987426986     -38.468614549978     113.332014679615
2230      22.300    -25.799634415508     12.507465600584     -38.307100016091     111.993180306702
2232      22.320    -25.814464576749     12.901479086879     -38.715943663629     115.521219065562
2234      22.340    -25.808229850588     13.312986081462     -39.121215932050     119.205896562467
2236      22.360    -25.808506732896     13.390634264712     -39.199140997607     119.901166672724
2238      22.380    -25.803566103917     13.299225775069     -39.102791878986     119.082685312149
2240      22.400    -25.807812616498     13.159612828565     -38.967425445064     117.832576106156
2242      22.420    -25.797325999201     12.980857607406     -38.778183606607     116.231982800253
2244      22.440    -25.819919438571     13.074699448224     -38.894618886795     117.072252646657
2246      22.460    -25.796366561018     12.849379590897     -38.645746151915     115.054714624633
2248      22.480    -25.811995767480     13.104502932908     -38.916498700389     117.339116225624
2250      22.500    -25.826756697886     13.134552206178     -38.961308904063     117.608180621789
2252      22.520    -25.795840385840     12.575354557302     -38.371194943142     112.601065262248
2254      22.540    -25.815424282411     12.748747411758     -38.564171694170     114.153643365049
2256      22.560    -25.819957507539     12.904978474648     -38.724935982187     115.552552956684
2258      22.580    -25.810994868106     12.652180669524     -38.463175537630     113.288974460889
2260      22.600    -25.810697611730     12.607573597907     -38.418271209637     112.889557986428
2262      22.620    -25.819432438057     12.867862583901     -38.687295021958     115.220213314313
2264      22.640    -25.815529847559     13.014976402629     -38.830506250187     116.537486129806
2266      22.660    -25.811249764858     12.900451807981     -38.711701572839     115.512020700796
2268      22.680    -25.815864507562     12.762524624300     -38.578389131862     114.277005994824
2270      22.700    -25.810888332217     12.602314055422     -38.413202387639     112.842463482343
2272      22.720    -25.807166961161     12.512069866432     -38.319236827592     112.034407393926
